display_name,display_name_short,export,maximum,measure_id,metadata_id,minimum,name,objective_function,objective_function_group,objective_function_index,output,perturbable,pivot,static_value,units,value_type,visualize,measure_name,measure_display_name,type_of_variable
Chilled Water Pump Differential Pressure Reset Applicable,Chilled Water Pump Differential Pressure Reset Applicable,true,,777f25eb-4da9-424b-8746-51b151b4c36e,,,chilled_water_pump_differential_pressure_reset.applicable,true,24,23,true,false,false,,,bool,true,chilled_water_pump_differential_pressure_reset,Chilled Water Pump Differential Pressure Reset,output
Run Measure Chilled Water Pump Differential Pressure Reset,Run Measure Chilled Water Pump Differential Pressure Reset,true,1,777f25eb-4da9-424b-8746-51b151b4c36e,,0,chilled_water_pump_differential_pressure_reset.run_measure,false,,,false,true,false,1,,integer,true,chilled_water_pump_differential_pressure_reset,Chilled Water Pump Differential Pressure Reset,variable
Chilled Water Supply Temperature Reset Applicable,Chilled Water Supply Temperature Reset Applicable,true,,5b40f659-e7f1-4a95-afae-323cc1af75a5,,,chilled_water_supply_temperature_reset.applicable,true,25,24,true,false,false,,,bool,true,chilled_water_supply_temperature_reset,Chilled Water Supply Temperature Reset,output
Run Measure Chilled Water Supply Temperature Reset,Run Measure Chilled Water Supply Temperature Reset,true,1,5b40f659-e7f1-4a95-afae-323cc1af75a5,,0,chilled_water_supply_temperature_reset.run_measure,false,,,false,true,false,1,,integer,true,chilled_water_supply_temperature_reset,Chilled Water Supply Temperature Reset,variable
Close Outdoor Air Damper During Unoccupied Periods Applicable,Close Outdoor Air Damper During Unoccupied Periods Applicable,true,,01397974-58fe-4d46-9aff-2e893b968188,,,close_outdoor_air_damper_during_unoccupied_periods.applicable,true,26,25,true,false,false,,,bool,true,close_outdoor_air_damper_during_unoccupied_periods,Close Outdoor Air Damper During Unoccupied Periods,output
Run Measure Close Outdoor Air Damper During Unoccupied Periods,Run Measure Close Outdoor Air Damper During Unoccupied Periods,true,1,01397974-58fe-4d46-9aff-2e893b968188,,0,close_outdoor_air_damper_during_unoccupied_periods.run_measure,false,,,false,true,false,1,,integer,true,close_outdoor_air_damper_during_unoccupied_periods,Close Outdoor Air Damper During Unoccupied Periods,variable
Cold Climate Heat Pumps Applicable,Cold Climate Heat Pumps Applicable,true,,29c57c93-d67f-40ef-a72b-36c68fb36d6d,,,cold_climate_heat_pumps.applicable,true,27,26,true,false,false,,,bool,true,cold_climate_heat_pumps,Cold Climate Heat Pumps,output
Run Measure Cold Climate Heat Pumps,Run Measure Cold Climate Heat Pumps,true,1,29c57c93-d67f-40ef-a72b-36c68fb36d6d,,0,cold_climate_heat_pumps.run_measure,false,,,false,true,false,1,,integer,true,cold_climate_heat_pumps,Cold Climate Heat Pumps,variable
Commercial Lighting to Current LEDs Applicable,Commercial Lighting to Current LEDs Applicable,true,,9ba728ee-ca3a-437a-a34a-9257ddb79939,,,commercial_lighting_to_current_leds.applicable,true,28,27,true,false,false,,,bool,true,commercial_lighting_to_current_leds,Commercial Lighting to Current LEDs,output
Run Measure Commercial Lighting to Current LEDs,Run Measure Commercial Lighting to Current LEDs,true,1,9ba728ee-ca3a-437a-a34a-9257ddb79939,,0,commercial_lighting_to_current_leds.run_measure,false,,,false,true,false,1,,integer,true,commercial_lighting_to_current_leds,Commercial Lighting to Current LEDs,variable
Run Measure Commercial Lighting to ET2020 LEDs,Run Measure Commercial Lighting to ET2020 LEDs,true,1,5bc65914-46b3-41e8-a79b-74e0e80766a2,,0,commercial_lighting_to_et2020_leds.run_measure,false,,,false,true,false,1,,integer,true,commercial_lighting_to_et2020_leds,Commercial Lighting to ET2020 LEDs,variable
Commercial Lighting to ET2020 LEDs Applicable,Commercial Lighting to ET2020 LEDs Applicable,true,,,,,commercial_lighting_to_et_2020_leds.applicable,true,29,28,true,false,false,,,bool,true,commercial_lighting_to_et_2020_leds,,output
Condenser Water Temperature Reset Applicable,Condenser Water Temperature Reset Applicable,true,,2cef87a2-c862-480c-a575-1afa257547ce,,,condenser_water_temperature_reset.applicable,true,30,29,true,false,false,,,bool,true,condenser_water_temperature_reset,Condenser Water Temperature Reset,output
Run Measure Condenser Water Temperature Reset,Run Measure Condenser Water Temperature Reset,true,1,2cef87a2-c862-480c-a575-1afa257547ce,,0,condenser_water_temperature_reset.run_measure,false,,,false,true,false,1,,integer,true,condenser_water_temperature_reset,Condenser Water Temperature Reset,variable
Controllable Power Outlets Applicable,Controllable Power Outlets Applicable,true,,1d1724cb-f8d3-41c6-81ec-46008c634cf9,,,controllable_power_outlets.applicable,true,31,30,true,false,false,,,bool,true,controllable_power_outlets,Controllable Power Outlets,output
Run Measure Controllable Power Outlets,Run Measure Controllable Power Outlets,true,1,1d1724cb-f8d3-41c6-81ec-46008c634cf9,,0,controllable_power_outlets.run_measure,false,,,false,true,false,1,,integer,true,controllable_power_outlets,Controllable Power Outlets,variable
Cool Roof Applicable,Cool Roof Applicable,true,,f5f95662-5a57-4b96-ae2d-e5b284bfdccb,,,cool_roof.applicable,true,32,31,true,false,false,,,bool,true,cool_roof,Cool Roof,output
Run Measure Cool Roof,Run Measure Cool Roof,true,1,f5f95662-5a57-4b96-ae2d-e5b284bfdccb,,0,cool_roof.run_measure,false,,,false,true,false,1,,integer,true,cool_roof,Cool Roof,variable
Correct HVAC Operations Schedule Applicable,Correct HVAC Operations Schedule Applicable,true,,1bf9a35a-3244-4fe6-a828-df84890a717e,,,correct_hvac_operations_schedule.applicable,true,33,32,true,false,false,,,bool,true,correct_hvac_operations_schedule,Correct HVAC Operations Schedule,output
Run Measure Correct HVAC Operations Schedule,Run Measure Correct HVAC Operations Schedule,true,1,1bf9a35a-3244-4fe6-a828-df84890a717e,,0,correct_hvac_operations_schedule.run_measure,false,,,false,true,false,1,,integer,true,correct_hvac_operations_schedule,Correct HVAC Operations Schedule,variable
Correct Refrigerant Undercharge Anti Measure,Correct Refrigerant Undercharge Anti Measure,true,,b91a3bcb-8641-404c-bca0-a76003f6a81b,,,correct_refrigerant_undercharge.anti_measure,true,35,34,true,false,false,,,bool,true,correct_refrigerant_undercharge,Correct Refrigerant Undercharge,output
Correct Refrigerant Undercharge Applicable,Correct Refrigerant Undercharge Applicable,true,,b91a3bcb-8641-404c-bca0-a76003f6a81b,,,correct_refrigerant_undercharge.applicable,true,34,33,true,false,false,,,bool,true,correct_refrigerant_undercharge,Correct Refrigerant Undercharge,output
Run Measure Correct Refrigerant Undercharge,Run Measure Correct Refrigerant Undercharge,true,1,b91a3bcb-8641-404c-bca0-a76003f6a81b,,0,correct_refrigerant_undercharge.run_measure,false,,,false,true,false,1,,integer,true,correct_refrigerant_undercharge,Correct Refrigerant Undercharge,variable
Create DOE Prototype Building Applicable,Create DOE Prototype Building Applicable,true,,5ab8b635-3194-444b-af44-4d7f5869d8c3,,,create_doe_prototype_building.applicable,true,18,17,true,false,false,,,bool,true,create_doe_prototype_building,Create DOE Prototype Building,output
Select a Building Type,Select a Building Type,true,,5ab8b635-3194-444b-af44-4d7f5869d8c3,,,create_doe_prototype_building.building_type,false,,,false,false,true,LargeOffice,,string,true,create_doe_prototype_building,Create DOE Prototype Building,pivot
Select a Climate Zone,Select a Climate Zone,true,ASHRAE 169-2006-2A,5ab8b635-3194-444b-af44-4d7f5869d8c3,,ASHRAE 169-2006-2A,create_doe_prototype_building.climate_zone,false,,,false,false,true,ASHRAE 169-2006-5A,,string,true,create_doe_prototype_building,Create DOE Prototype Building,pivot
Select a Vintage,Select a Vintage,true,90.1-2010,5ab8b635-3194-444b-af44-4d7f5869d8c3,,90.1-2010,create_doe_prototype_building.template,false,,,false,false,true,90.1-2010,,string,true,create_doe_prototype_building,Create DOE Prototype Building,pivot
Daylighting Controls Applicable,Daylighting Controls Applicable,true,,95c8fbcd-2696-4d65-a208-dd6037b6719b,,,daylighting_controls.applicable,true,36,35,true,false,false,,,bool,true,daylighting_controls,Daylighting Controls,output
Run Measure Daylighting Controls,Run Measure Daylighting Controls,true,1,95c8fbcd-2696-4d65-a208-dd6037b6719b,,0,daylighting_controls.run_measure,false,,,false,true,false,1,,integer,true,daylighting_controls,Daylighting Controls,variable
Demand Control Ventilation Applicable,Demand Control Ventilation Applicable,true,,ed594c6c-0773-4266-a53d-0d8397e07c70,,,demand_control_ventilation.applicable,true,37,36,true,false,false,,,bool,true,demand_control_ventilation,Demand Control Ventilation,output
Run Measure Demand Control Ventilation,Run Measure Demand Control Ventilation,true,1,ed594c6c-0773-4266-a53d-0d8397e07c70,,0,demand_control_ventilation.run_measure,false,,,false,true,false,1,,integer,true,demand_control_ventilation,Demand Control Ventilation,variable
Demand Control Ventilation Metal Oxide Sensors Applicable,Demand Control Ventilation Metal Oxide Sensors Applicable,true,,2ff64474-1621-42d2-934f-8f626e326068,,,demand_control_ventilation_metal_oxide_sensors.applicable,true,38,37,true,false,false,,,bool,true,demand_control_ventilation_metal_oxide_sensors,Demand Control Ventilation Metal Oxide Sensors,output
Run Measure Demand Control Ventilation Metal Oxide Sensors,Run Measure Demand Control Ventilation Metal Oxide Sensors,true,1,2ff64474-1621-42d2-934f-8f626e326068,,0,demand_control_ventilation_metal_oxide_sensors.run_measure,false,,,false,true,false,1,,integer,true,demand_control_ventilation_metal_oxide_sensors,Demand Control Ventilation Metal Oxide Sensors,variable
Desktop Power Management Applicable,Desktop Power Management Applicable,true,,761f0acc-b7cd-4eea-827d-4788ef56f34b,,,desktop_power_management.applicable,true,41,40,true,false,false,,,bool,true,desktop_power_management,Desktop Power Management,output
Run Measure Desktop Power Management,Run Measure Desktop Power Management,true,1,761f0acc-b7cd-4eea-827d-4788ef56f34b,,0,desktop_power_management.run_measure,false,,,false,true,false,1,,integer,true,desktop_power_management,Desktop Power Management,variable
Desktops to Laptops Applicable,Desktops to Laptops Applicable,true,,e9a7a226-f9b9-4a6a-a79a-4a3f19a997cf,,,desktops_to_laptops.applicable,true,39,38,true,false,false,,,bool,true,desktops_to_laptops,Desktops to Laptops,output
Run Measure Desktops to Laptops,Run Measure Desktops to Laptops,true,1,e9a7a226-f9b9-4a6a-a79a-4a3f19a997cf,,0,desktops_to_laptops.run_measure,false,,,false,true,false,1,,integer,true,desktops_to_laptops,Desktops to Laptops,variable
Desktops to Thin Clients Applicable,Desktops to Thin Clients Applicable,true,,070ae233-bbff-476b-b3d5-adc273c27751,,,desktops_to_thin_clients.applicable,true,40,39,true,false,false,,,bool,true,desktops_to_thin_clients,Desktops to Thin Clients,output
Run Measure Desktops to Thin Clients,Run Measure Desktops to Thin Clients,true,1,070ae233-bbff-476b-b3d5-adc273c27751,,0,desktops_to_thin_clients.run_measure,false,,,false,true,false,1,,integer,true,desktops_to_thin_clients,Desktops to Thin Clients,variable
Display Power Management Applicable,Display Power Management Applicable,true,,1fc74062-091c-40d7-94b5-1f0d47577f41,,,display_power_management.applicable,true,42,41,true,false,false,,,bool,true,display_power_management,Display Power Management,output
Run Measure Display Power Management,Run Measure Display Power Management,true,1,1fc74062-091c-40d7-94b5-1f0d47577f41,,0,display_power_management.run_measure,false,,,false,true,false,1,,integer,true,display_power_management,Display Power Management,variable
Economizer Damper Leakage Anti Measure,Economizer Damper Leakage Anti Measure,true,,173d387a-000b-4700-b49c-0027c3dd979d,,,economizer_damper_leakage.anti_measure,true,44,43,true,false,false,,,bool,true,economizer_damper_leakage,Economizer Damper Leakage,output
Economizer Damper Leakage Applicable,Economizer Damper Leakage Applicable,true,,173d387a-000b-4700-b49c-0027c3dd979d,,,economizer_damper_leakage.applicable,true,43,42,true,false,false,,,bool,true,economizer_damper_leakage,Economizer Damper Leakage,output
Run Measure Economizer Damper Leakage,Run Measure Economizer Damper Leakage,true,1,173d387a-000b-4700-b49c-0027c3dd979d,,0,economizer_damper_leakage.run_measure,false,,,false,true,false,1,,integer,true,economizer_damper_leakage,Economizer Damper Leakage,variable
EIFS Wall Insulation Applicable,EIFS Wall Insulation Applicable,true,,d05a3fce-cd22-4f1a-8c83-a8636b2c9d3d,,,eifs_wall_insulation.applicable,true,45,44,true,false,false,,,bool,true,eifs_wall_insulation,EIFS Wall Insulation,output
Run Measure EIFS Wall Insulation,Run Measure EIFS Wall Insulation,true,1,d05a3fce-cd22-4f1a-8c83-a8636b2c9d3d,,0,eifs_wall_insulation.run_measure,false,,,false,true,false,1,,integer,true,eifs_wall_insulation,EIFS Wall Insulation,variable
Electrochromic Windows Applicable,Electrochromic Windows Applicable,true,,dd6a631a-24da-4aae-9ee1-533e331643e5,,,electrochromic_windows.applicable,true,46,45,true,false,false,,,bool,true,electrochromic_windows,Electrochromic Windows,output
Run Measure Electrochromic Windows,Run Measure Electrochromic Windows,true,1,dd6a631a-24da-4aae-9ee1-533e331643e5,,0,electrochromic_windows.run_measure,false,,,false,true,false,1,,integer,true,electrochromic_windows,Electrochromic Windows,variable
Elevator Cab Lighting Controls Applicable,Elevator Cab Lighting Controls Applicable,true,,ae428a0c-d03d-4d00-9588-7809fb405373,,,elevator_cab_lighting_controls.applicable,true,47,46,true,false,false,,,bool,true,elevator_cab_lighting_controls,Elevator Cab Lighting Controls,output
Run Measure Elevator Cab Lighting Controls,Run Measure Elevator Cab Lighting Controls,true,1,ae428a0c-d03d-4d00-9588-7809fb405373,,0,elevator_cab_lighting_controls.run_measure,false,,,false,true,false,1,,integer,true,elevator_cab_lighting_controls,Elevator Cab Lighting Controls,variable
Energy Recovery Ventilator Applicable,Energy Recovery Ventilator Applicable,true,,2bcce913-04d7-4ce9-9249-546a66abd053,,,energy_recovery_ventilator.applicable,true,48,47,true,false,false,,,bool,true,energy_recovery_ventilator,Energy Recovery Ventilator,output
Run Measure Energy Recovery Ventilator,Run Measure Energy Recovery Ventilator,true,1,2bcce913-04d7-4ce9-9249-546a66abd053,,0,energy_recovery_ventilator.run_measure,false,,,false,true,false,1,,integer,true,energy_recovery_ventilator,Energy Recovery Ventilator,variable
Exhaust Fan Interlock Applicable,Exhaust Fan Interlock Applicable,true,,6bcd058f-662c-445b-a7f7-963d05af51ac,,,exhaust_fan_interlock.applicable,true,49,48,true,false,false,,,bool,true,exhaust_fan_interlock,Exhaust Fan Interlock,output
Run Measure Exhaust Fan Interlock,Run Measure Exhaust Fan Interlock,true,1,6bcd058f-662c-445b-a7f7-963d05af51ac,,0,exhaust_fan_interlock.run_measure,false,,,false,true,false,1,,integer,true,exhaust_fan_interlock,Exhaust Fan Interlock,variable
Exterior Lighting Control Applicable,Exterior Lighting Control Applicable,true,,56deaf71-c4f9-48f1-b838-8a7cdf9bdd04,,,exterior_lighting_control.applicable,true,50,49,true,false,false,,,bool,true,exterior_lighting_control,Exterior Lighting Control,output
Run Measure Exterior Lighting Control,Run Measure Exterior Lighting Control,true,1,56deaf71-c4f9-48f1-b838-8a7cdf9bdd04,,0,exterior_lighting_control.run_measure,false,,,false,true,false,1,,integer,true,exterior_lighting_control,Exterior Lighting Control,variable
Hot Water Coil Valve Leakage Anti Measure,Hot Water Coil Valve Leakage Anti Measure,true,,9f21847e-e441-46b0-82d6-6ba84e6be8e7,,,hot_water_coil_valve_leakage.anti_measure,true,52,51,true,false,false,,,bool,true,hot_water_coil_valve_leakage,Hot Water Coil Valve Leakage,output
Hot Water Coil Valve Leakage Applicable,Hot Water Coil Valve Leakage Applicable,true,,9f21847e-e441-46b0-82d6-6ba84e6be8e7,,,hot_water_coil_valve_leakage.applicable,true,51,50,true,false,false,,,bool,true,hot_water_coil_valve_leakage,Hot Water Coil Valve Leakage,output
Run Measure Hot Water Coil Valve Leakage,Run Measure Hot Water Coil Valve Leakage,true,1,9f21847e-e441-46b0-82d6-6ba84e6be8e7,,0,hot_water_coil_valve_leakage.run_measure,false,,,false,true,false,1,,integer,true,hot_water_coil_valve_leakage,Hot Water Coil Valve Leakage,variable
Add Hot Water Pump Differential Pressure Reset Controls Applicable,Add Hot Water Pump Differential Pressure Reset Controls Applicable,true,,182931cc-71bd-4e73-a040-8ceb2503db5c,,,hot_water_pump_differential_pressure_reset.applicable,true,53,52,true,false,false,,,bool,true,hot_water_pump_differential_pressure_reset,Hot Water Pump Differential Pressure Reset,output
Run Measure Hot Water Pump Differential Pressure Reset,Run Measure Hot Water Pump Differential Pressure Reset,true,1,182931cc-71bd-4e73-a040-8ceb2503db5c,,0,hot_water_pump_differential_pressure_reset.run_measure,false,,,false,true,false,1,,integer,true,hot_water_pump_differential_pressure_reset,Hot Water Pump Differential Pressure Reset,variable
Hot Water Supply Temp Reset Applicable,Hot Water Supply Temp Reset Applicable,true,,bfa9f2a1-6417-4f0c-9ca6-f2fcd8f27945,,,hot_water_supply_temp_reset.applicable,true,54,53,true,false,false,,,bool,true,hot_water_supply_temp_reset,Hot Water Supply Temp Reset,output
Run Measure Hot Water Supply Temp Reset,Run Measure Hot Water Supply Temp Reset,true,1,bfa9f2a1-6417-4f0c-9ca6-f2fcd8f27945,,0,hot_water_supply_temp_reset.run_measure,false,,,false,true,false,1,,integer,true,hot_water_supply_temp_reset,Hot Water Supply Temp Reset,variable
Improved Duct Routing Applicable,Improved Duct Routing Applicable,true,,0107b5fc-b006-4e72-bd96-5f1ef9fa2adf,,,improved_duct_routing.applicable,true,55,54,true,false,false,,,bool,true,improved_duct_routing,Improved Duct Routing,output
Run Measure Improved Duct Routing,Run Measure Improved Duct Routing,true,1,0107b5fc-b006-4e72-bd96-5f1ef9fa2adf,,0,improved_duct_routing.run_measure,false,,,false,true,false,1,,integer,true,improved_duct_routing,Improved Duct Routing,variable
Low Pressure Drop Air Filters Applicable,Low Pressure Drop Air Filters Applicable,true,,9ec17bd4-2f4d-46f6-ba14-02a4a29c4c5e,,,low_pressure_drop_air_filters.applicable,true,56,55,true,false,false,,,bool,true,low_pressure_drop_air_filters,Low Pressure Drop Air Filters,output
Run Measure Low Pressure Drop Air Filters,Run Measure Low Pressure Drop Air Filters,true,1,9ec17bd4-2f4d-46f6-ba14-02a4a29c4c5e,,0,low_pressure_drop_air_filters.run_measure,false,,,false,true,false,1,,integer,true,low_pressure_drop_air_filters,Low Pressure Drop Air Filters,variable
Membrane Heat Pump Cooling Only Applicable,Membrane Heat Pump Cooling Only Applicable,true,,cb29ef9c-1133-442a-8f42-df088fc7a087,,,membrane_heat_pump_cooling_only.applicable,true,57,56,true,false,false,,,bool,true,membrane_heat_pump_cooling_only,Membrane Heat Pump Cooling Only,output
Run Measure Membrane Heat Pump Cooling Only,Run Measure Membrane Heat Pump Cooling Only,true,1,cb29ef9c-1133-442a-8f42-df088fc7a087,,0,membrane_heat_pump_cooling_only.run_measure,false,,,false,true,false,1,,integer,true,membrane_heat_pump_cooling_only,Membrane Heat Pump Cooling Only,variable
Occupancy Sensors For Lighting Applicable,Occupancy Sensors For Lighting Applicable,true,,df05e5b9-b53a-45bc-a6f7-56276ca61200,,,occupancy_sensors_for_lighting.applicable,true,58,57,true,false,false,,,bool,true,occupancy_sensors_for_lighting,Occupancy Sensors For Lighting,output
Run Measure Occupancy Sensors For Lighting,Run Measure Occupancy Sensors For Lighting,true,1,df05e5b9-b53a-45bc-a6f7-56276ca61200,,0,occupancy_sensors_for_lighting.run_measure,false,,,false,true,false,1,,integer,true,occupancy_sensors_for_lighting,Occupancy Sensors For Lighting,variable
Occupant Feedback Thermostat Control Applicable,Occupant Feedback Thermostat Control Applicable,true,,416911ec-5b53-484a-86eb-32ad63e10b43,,,occupant_feedback_thermostat_control.applicable,true,59,58,true,false,false,,,bool,true,occupant_feedback_thermostat_control,Occupant Feedback Thermostat Control,output
Run Measure Occupant Feedback Thermostat Control,Run Measure Occupant Feedback Thermostat Control,true,1,416911ec-5b53-484a-86eb-32ad63e10b43,,0,occupant_feedback_thermostat_control.run_measure,false,,,false,true,false,1,,integer,true,occupant_feedback_thermostat_control,Occupant Feedback Thermostat Control,variable
One Watt Standby Applicable,One Watt Standby Applicable,true,,e79b5544-90c0-40f2-be25-a02fc29344a8,,,one_watt_standby.applicable,true,60,59,true,false,false,,,bool,true,one_watt_standby,One Watt Standby,output
Run Measure One Watt Standby,Run Measure One Watt Standby,true,1,e79b5544-90c0-40f2-be25-a02fc29344a8,,0,one_watt_standby.run_measure,false,,,false,true,false,1,,integer,true,one_watt_standby,One Watt Standby,variable
Optimal Start Stop Applicable,Optimal Start Stop Applicable,true,,374aa274-55ff-411e-9f7c-960b86e532f5,,,optimal_start_stop.applicable,true,61,60,true,false,false,,,bool,true,optimal_start_stop,Optimal Start Stop,output
Run Measure Optimal Start Stop,Run Measure Optimal Start Stop,true,1,374aa274-55ff-411e-9f7c-960b86e532f5,,0,optimal_start_stop.run_measure,false,,,false,true,false,1,,integer,true,optimal_start_stop,Optimal Start Stop,variable
PC Network Presence Applicable,PC Network Presence Applicable,true,,d4560273-2598-4b13-b3d9-35cfdd93b40d,,,pc_network_presence.applicable,true,62,61,true,false,false,,,bool,true,pc_network_presence,PC Network Presence,output
Run Measure,Run Measure,true,1,d4560273-2598-4b13-b3d9-35cfdd93b40d,,0,pc_network_presence.run_measure,false,,,false,true,false,1,,integer,true,pc_network_presence,PC Network Presence,variable
Plant Shutdown Applicable,Plant Shutdown Applicable,true,,987acf76-399d-44f6-8dd9-4164f7732d4c,,,plant_shutdown.applicable,true,63,62,true,false,false,,,bool,true,plant_shutdown,Plant Shutdown,output
Run Measure Plant Shutdown,Run Measure Plant Shutdown,true,1,987acf76-399d-44f6-8dd9-4164f7732d4c,,0,plant_shutdown.run_measure,false,,,false,true,false,1,,integer,true,plant_shutdown,Plant Shutdown,variable
Plug Load Controls Applicable,Plug Load Controls Applicable,true,,1d943137-f020-4b25-8c13-6503d1250e0f,,,plug_load_controls.applicable,true,64,63,true,false,false,,,bool,true,plug_load_controls,Plug Load Controls,output
Run Measure Plug Load Controls,Run Measure Plug Load Controls,true,1,1d943137-f020-4b25-8c13-6503d1250e0f,,0,plug_load_controls.run_measure,false,,,false,true,false,1,,integer,true,plug_load_controls,Plug Load Controls,variable
Predictive Thermostats Applicable,Predictive Thermostats Applicable,true,,e91ae806-4081-4b9c-8b12-7733ac0aef59,,,predictive_thermostats.applicable,true,65,64,true,false,false,,,bool,true,predictive_thermostats,Predictive Thermostats,output
Run Measure Predictive Thermostats,Run Measure Predictive Thermostats,true,1,e91ae806-4081-4b9c-8b12-7733ac0aef59,,0,predictive_thermostats.run_measure,false,,,false,true,false,1,,integer,true,predictive_thermostats,Predictive Thermostats,variable
Reduce Exterior Lighting Fifty Percent Applicable,Reduce Exterior Lighting Fifty Percent Applicable,true,,766af356-c524-4cbe-b4df-c9808c91fb29,,,reduce_exterior_lighting_fifty_percent.applicable,true,66,65,true,false,false,,,bool,true,reduce_exterior_lighting_fifty_percent,Reduce Exterior Lighting Fifty Percent,output
Run Measure Reduce Exterior Lighting Fifty Percent,Run Measure Reduce Exterior Lighting Fifty Percent,true,1,766af356-c524-4cbe-b4df-c9808c91fb29,,0,reduce_exterior_lighting_fifty_percent.run_measure,false,,,false,true,false,1,,integer,true,reduce_exterior_lighting_fifty_percent,Reduce Exterior Lighting Fifty Percent,variable
Roof Insulation Applicable,Roof Insulation Applicable,true,,7242f206-6743-4fc2-9e79-c1759295c5f6,,,roof_insulation.applicable,true,67,66,true,false,false,,,bool,true,roof_insulation,Roof Insulation,output
Run Measure Roof Insulation,Run Measure Roof Insulation,true,1,7242f206-6743-4fc2-9e79-c1759295c5f6,,0,roof_insulation.run_measure,false,,,false,true,false,1,,integer,true,roof_insulation,Roof Insulation,variable
Sensor Calibration Faults Anti Measure,Sensor Calibration Faults Anti Measure,true,,130b4aef-3c44-4898-a95e-46b9eae99da8,,,sensor_calibration_faults.anti_measure,true,69,68,true,false,false,,,bool,true,sensor_calibration_faults,Sensor Calibration Faults,output
Sensor Calibration Faults Applicable,Sensor Calibration Faults Applicable,true,,130b4aef-3c44-4898-a95e-46b9eae99da8,,,sensor_calibration_faults.applicable,true,68,67,true,false,false,,,bool,true,sensor_calibration_faults,Sensor Calibration Faults,output
Run Measure Sensor Calibration Faults,Run Measure Sensor Calibration Faults,true,1,130b4aef-3c44-4898-a95e-46b9eae99da8,,0,sensor_calibration_faults.run_measure,false,,,false,true,false,1,,integer,true,sensor_calibration_faults,Sensor Calibration Faults,variable
Solar Cogeneration And Daylighting Applicable,Solar Cogeneration And Daylighting Applicable,true,,a4ee931f-9727-4469-b5cc-c0eb716e4452,,,solar_cogeneration_and_daylighting.applicable,true,70,69,true,false,false,,,bool,true,solar_cogeneration_and_daylighting,Solar Cogeneration And Daylighting,output
Run Measure Solar Cogeneration And Daylighting,Run Measure Solar Cogeneration And Daylighting,true,1,a4ee931f-9727-4469-b5cc-c0eb716e4452,,0,solar_cogeneration_and_daylighting.run_measure,false,,,false,true,false,1,,integer,true,solar_cogeneration_and_daylighting,Solar Cogeneration And Daylighting,variable
Spectrally Enhanced Lighting Applicable,Spectrally Enhanced Lighting Applicable,true,,fef3c2e2-c5f2-42d3-b7ad-1ac5798066ec,,,spectrally_enhanced_lighting.applicable,true,71,70,true,false,false,,,bool,true,spectrally_enhanced_lighting,Spectrally Enhanced Lighting,output
