name,_id,run_start_time,run_end_time,status,status_message,create_doe_prototype_building.building_type,create_doe_prototype_building.climate_zone,create_doe_prototype_building.template,hot_water_supply_temp_reset.run_measure,improved_duct_routing.run_measure,low_pressure_drop_air_filters.run_measure,lower_minimum_airflow_rates_for_vav_terminal.run_measure,model30_refrigerant_under_charge_scenario.run_measure,one_watt_standby.run_measure,pc_network_presence.run_measure,plant_shutdown.run_measure,create_doe_prototype_building.applicable,hot_water_supply_temp_reset.applicable,improved_duct_routing.applicable,low_pressure_drop_air_filters.applicable,lower_minimum_airflow_rates_for_vav_terminal.applicable,model_30_refrigerant_under_charge_scenario.applicable,one_watt_standby.applicable,pc_network_presence.applicable,plant_shutdown.applicable,standard_report_legacy.cooling_electricity,standard_report_legacy.exterior_equipment_electricity,standard_report_legacy.exterior_lighting_electricity,standard_report_legacy.fans_electricity,standard_report_legacy.heat_rejection_electricity,standard_report_legacy.heating_electricity,standard_report_legacy.heating_natural_gas,standard_report_legacy.humidification_electricity,standard_report_legacy.interior_equipment_electricity,standard_report_legacy.interior_equipment_natural_gas,standard_report_legacy.interior_lighting_electricity,standard_report_legacy.pumps_electricity,standard_report_legacy.refrigeration_electricity,standard_report_legacy.total_energy,standard_report_legacy.total_source_energy,standard_report_legacy.water_systems_electricity,standard_report_legacy.water_systems_natural_gas
diag Autogenerated 407,4037d2f2-408d-4991-9fef-6b8fe96307b5,2015-11-14T04:20:52Z,2015-11-14T04:22:33Z,completed,completed normal,RetailStandalone,ASHRAE 169-2006-5A,DOE Ref Pre-1980,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,false,false,false,,false,false,false,70.84599322577692,0.0,68.4484239251261,208.94598494326482,0.0,5.558001560599655,669.2226208483909,0.0,87.48076495538342,0.0,429.34363270982004,0.0,0.0,1539.85,3482.71,0.0,0.0
diag Autogenerated 444,405e91cf-9103-423f-8ca3-7475097423d8,2015-11-14T04:21:24Z,2015-11-14T04:30:41Z,completed,completed normal,SecondarySchool,ASHRAE 169-2006-2A,DOE Ref 1980-2004,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,true,false,false,,false,false,false,518.8515720702327,0.0,17.560228664761127,224.289505920784,0.0,0.0,451.41333197223355,0.0,116.54757043691302,18.387096774193548,214.5983054307881,29.762147815434872,5.753368721927317,1609.02,4092.48,0.0,11.860963658636178
diag Autogenerated 453,40ad6db9-6f59-4568-9eaa-9a4bbe31e442,2015-11-14T04:21:43Z,2015-11-14T04:33:55Z,completed,completed normal,SecondarySchool,ASHRAE 169-2006-2A,90.1-2010,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,true,false,false,,false,false,false,212.0339934667211,0.0,5.922825643119641,95.76510820743161,0.0,0.0,77.12331563903633,0.0,123.86075949367088,28.3008370763577,115.81155573703552,6.344936708860759,5.7186606778276845,761.79,2045.93,8.10483870967742,70.60585953450388
diag Autogenerated 203,40facea2-a8ad-4510-91db-0883834624e2,2015-11-14T04:16:22Z,2015-11-14T04:18:03Z,completed,completed normal,SmallOffice,ASHRAE 169-2006-5A,DOE Ref 1980-2004,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,true,false,false,false,false,,false,false,false,46.67814382972063,0.0,85.00273886845606,264.80945300884264,0.0,0.0,57.594490961734095,0.0,173.87902026762657,0.0,206.13897801079895,0.0,0.0,859.46,2549.15,0.0,25.334533218561702
diag Autogenerated 402,416deac9-077f-4385-8215-3ec7c9d97b6b,2015-11-14T04:20:35Z,2015-11-14T04:22:16Z,completed,completed normal,RetailStandalone,ASHRAE 169-2006-4A,90.1-2010,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,true,false,false,false,false,,false,false,false,72.18427281723112,0.0,27.083814663533847,137.95177834253855,0.0,0.0,160.16634771729608,0.0,86.14684458083951,0.0,166.46977536955262,0.0,0.0,675.57,1752.64,0.0,25.571166395668683
diag Autogenerated 306,41722462-5b87-4f34-9feb-fbba827be6da,2015-11-14T04:17:53Z,2015-11-14T04:21:17Z,completed,completed normal,MediumOffice,ASHRAE 169-2006-5A,DOE Ref Pre-1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,true,false,false,false,false,,false,false,false,54.97783103414363,0.0,56.15602777092002,94.98834849734756,0.0,0.0,115.88076729309802,0.0,214.57029940648593,0.0,178.81293166258214,0.05419303559278149,0.0,726.01,2035.88,0.0,10.56964909005879
diag Autogenerated 228,4199ffb7-837a-4456-94b7-2c045ad489ad,2015-11-14T04:16:46Z,2015-11-14T04:19:45Z,completed,completed normal,MediumOffice,ASHRAE 169-2006-2A,DOE Ref 1980-2004,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,true,false,false,,false,false,false,271.6777160244792,0.0,56.2222637033112,127.29141200957812,0.0,221.17181400147328,0.0,0.0,214.57029940648593,0.0,178.81293166258214,0.05419303559278149,0.0,1078.37,3397.35,0.0,8.570528221525073
diag Autogenerated 40,41f5721d-0e43-4e7f-b4e0-ee4ee77d2571,2015-11-14T04:10:23Z,2015-11-14T04:15:47Z,completed,completed normal,LargeOffice,ASHRAE 169-2006-3B,DOE Ref 1980-2004,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,true,false,false,true,false,,false,false,false,166.5513984134897,0.0,25.745239196595247,123.47325701676779,8.232698160348619,0.0,311.9855031459251,0.0,195.80184039987606,0.0,133.32345319734674,26.939088961642618,0.0,1056.58,2561.91,0.0,64.5232759536951
diag Autogenerated 593,42477707-66f7-42bd-86bb-1b9a44d98f8a,2015-11-14T04:31:38Z,2015-11-14T04:39:51Z,completed,completed normal,LargeHotel,ASHRAE 169-2006-3B,90.1-2010,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,true,false,false,false,false,,false,true,false,272.93000002644266,0.0,104.67515594577132,176.63894003590917,0.0,0.0,221.9220487092,0.0,87.03259237974524,157.768554175345,106.73416016690626,10.453677252851183,4.82579114328501,1334.03,3082.35,22.2374218728653,168.81631055706816
diag Autogenerated 531,42879957-e558-40b5-b5e0-68995d83f87f,2015-11-14T04:22:37Z,2015-11-14T04:33:55Z,completed,completed normal,SecondarySchool,ASHRAE 169-2006-5A,DOE Ref 1980-2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,true,false,false,false,false,,false,false,false,193.30185790118415,0.0,17.539812168231933,251.01827276439363,0.0,0.0,979.7815434871376,0.0,116.54757043691302,18.387096774193548,214.5983054307881,15.597692935892201,4.574316047366272,1828.96,3676.44,0.0,17.612290730910576
diag Autogenerated 472,44366eff-0571-4c19-8e8a-bdf1f2447655,2015-11-14T04:22:03Z,2015-11-14T04:34:13Z,completed,completed normal,SecondarySchool,ASHRAE 169-2006-3B,DOE Ref 1980-2004,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,true,false,false,true,false,,false,false,false,298.95110249081256,0.0,17.55563495304206,227.049305839118,0.0,0.0,532.4903021641486,0.0,116.54757043691302,18.387096774193548,214.5983054307881,17.609228256431198,5.264904042466313,1461.68,3454.12,0.0,13.229889750918742
diag Autogenerated 423,44b1640f-758e-4154-a58e-a896299d6348,2015-11-14T04:21:13Z,2015-11-14T04:23:33Z,completed,completed normal,RetailStandalone,ASHRAE 169-2006-5A,DOE Ref 1980-2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,true,false,false,false,false,,false,false,false,68.38303567147199,0.0,68.4484239251261,193.021765570033,0.0,4.8605268549557765,604.7018513594219,0.0,87.48076495538342,0.0,429.34363270982004,0.0,0.0,1456.24,3352.32,0.0,0.0
diag Autogenerated 70,44c957a6-618d-41e4-8a0c-1911bfa425c9,2015-11-14T04:10:23Z,2015-11-14T04:16:54Z,completed,completed normal,LargeOffice,ASHRAE 169-2006-4A,DOE Ref 1980-2004,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,true,false,false,false,false,,true,false,false,204.16777069701365,0.0,25.73101778873575,131.7553558570494,11.749876872547743,0.0,449.43840408857994,0.0,121.73225729670499,0.0,133.32345319734674,42.89476008484941,0.0,1199.23,2698.4,0.0,78.43630381118761
diag Autogenerated 171,44d08166-71b8-43ff-ae2d-e2578add0d14,2015-11-14T04:15:40Z,2015-11-14T04:17:06Z,completed,completed normal,SmallOffice,ASHRAE 169-2006-4A,DOE Ref Pre-1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,true,false,false,false,false,,false,false,false,93.90406135065341,0.0,85.00273886845606,338.4654511307614,0.0,0.0,41.53298380154941,0.0,173.87902026762657,0.0,206.13897801079895,0.0,0.0,963.48,2913.68,0.0,24.551999373972922
diag Autogenerated 302,44e09a62-7e84-4a05-bed3-b788640a268d,2015-11-14T04:17:38Z,2015-11-14T04:20:25Z,completed,completed normal,MediumOffice,ASHRAE 169-2006-5A,DOE Ref Pre-1980,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,true,false,false,false,false,,false,false,false,54.97783103414363,0.0,56.15602777092002,94.98834849734756,0.0,0.0,115.88076729309802,0.0,214.57029940648593,0.0,178.81293166258214,0.05419303559278149,0.0,726.01,2035.88,0.0,10.56964909005879
diag Autogenerated 350,45060038-35e5-4e39-a58e-0d4e24c60a78,2015-11-14T04:19:55Z,2015-11-14T04:21:20Z,completed,completed normal,RetailStandalone,ASHRAE 169-2006-2A,90.1-2010,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,true,false,false,false,false,,false,true,false,110.02663481532178,0.0,26.892009119481777,140.39293981229213,0.0,0.0,34.42909515734594,0.0,63.93227520608198,0.0,176.203906730195,0.0,0.0,583.0,1721.37,0.0,25.571166395668683
diag Autogenerated 300,45435167-bcfa-407c-9560-e6fcd02e1d60,2015-11-14T04:17:38Z,2015-11-14T04:21:09Z,completed,completed normal,MediumOffice,ASHRAE 169-2006-5A,DOE Ref Pre-1980,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,true,false,false,,false,false,false,53.835762987762415,0.0,56.15602777092002,85.4965386707452,0.0,0.0,120.13993846079737,0.0,214.57029940648593,0.0,178.81293166258214,0.05419303559278149,0.0,719.64,2006.82,0.0,10.56964909005879
diag Autogenerated 359,458591d7-ce18-401b-a104-67d40accc386,2015-11-14T04:20:02Z,2015-11-14T04:21:59Z,completed,completed normal,RetailStandalone,ASHRAE 169-2006-3B,DOE Ref Pre-1980,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,true,false,false,false,false,,false,true,false,147.2369103614227,0.0,68.50945296186994,236.04287725752948,0.0,1.6521432089939365,134.45568638049863,0.0,63.727392011299095,0.0,429.34363270982004,0.0,0.0,1080.97,3143.35,0.0,0.0
diag Autogenerated 80,459008d6-0a26-4f4c-87a2-8d1ae3ecb4d6,2015-11-14T04:10:23Z,2015-11-14T04:16:46Z,completed,completed normal,LargeOffice,ASHRAE 169-2006-4A,90.1-2010,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,true,false,false,false,false,,false,true,false,92.55200169515072,0.0,25.512158636919203,87.45532337666165,7.285780239426006,9.562586564246633,14.090238710338314,0.1396254109828366,110.48439493082579,0.0,93.45991768415469,22.402511292819042,0.0,477.58,1461.06,0.0,10.609426329002373
diag Autogenerated 173,45a8e0e3-72dc-43a2-b98a-10378d068f1a,2015-11-14T04:15:41Z,2015-11-14T04:17:01Z,completed,completed normal,SmallOffice,ASHRAE 169-2006-4A,DOE Ref 1980-2004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,false,false,false,,false,false,false,58.04444792237264,0.0,85.00273886845606,211.4210814617732,0.0,0.0,31.14484701463338,0.0,173.87902026762657,0.0,206.13897801079895,0.0,0.0,790.2,2386.53,0.0,24.551999373972922
diag Autogenerated 287,45bed2f4-6fe6-4911-8692-f420447b1d85,2015-11-14T04:17:14Z,2015-11-14T04:20:16Z,completed,completed normal,MediumOffice,ASHRAE 169-2006-4A,DOE Ref 1980-2004,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,true,false,false,false,false,,false,true,false,174.25469522438928,0.0,56.150006322520824,137.3853666761003,0.0,365.0282305572449,0.024085793596791773,0.0,149.56073533927852,0.0,178.81293166258214,0.05419303559278149,0.0,1071.22,3371.78,0.0,9.949439904941402
diag Autogenerated 303,4604b786-da37-441b-9eab-db62269869e8,2015-11-14T04:17:52Z,2015-11-14T04:21:08Z,completed,completed normal,MediumOffice,ASHRAE 169-2006-5A,DOE Ref Pre-1980,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,true,false,false,false,false,,false,false,false,61.7880891736365,0.0,56.15602777092002,94.98834849734756,0.0,0.0,115.88076729309802,0.0,214.57029940648593,0.0,178.81293166258214,0.05419303559278149,0.0,732.82,2057.44,0.0,10.56964909005879
diag Autogenerated 650,46494d11-cb8b-447a-91ba-574be4f2866b,2015-11-14T04:34:45Z,2015-11-14T04:44:05Z,completed,completed normal,SmallHotel,ASHRAE 169-2006-2A,DOE Ref Pre-1980,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,false,false,false,,false,false,false,213.45731132015814,0.0,66.43918257495466,66.62889317775378,0.0,1.532861670616863,0.0,0.0,205.27699012746024,47.920898267056884,247.77216515446239,0.10117898815952892,0.0,926.92,2673.7,0.0,77.78640609704583
diag Autogenerated 711,46b541be-d2b4-42d9-a677-2a2ea33b8e04,2015-11-14T04:37:47Z,2015-11-14T04:51:27Z,completed,completed normal,SmallHotel,ASHRAE 169-2006-4A,DOE Ref Pre-1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,true,false,false,false,false,,false,false,false,114.97980214448866,0.0,66.44677099906663,41.84510002807717,0.0,29.84780150706103,0.0,0.0,205.27699012746024,47.920898267056884,247.77216515446239,0.10876741227149359,0.0,853.75,2396.65,0.0,99.55506539956848
diag Autogenerated 238,46beed3b-8dda-484c-8c5c-051e7b0e9fca,2015-11-14T04:16:48Z,2015-11-14T04:20:51Z,completed,completed normal,MediumOffice,ASHRAE 169-2006-2A,90.1-2010,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,true,false,false,true,false,,false,false,false,219.21484327173394,0.0,21.16338397371437,109.44383895435543,0.0,218.35377615064863,0.0,0.0,154.9017600693671,0.0,93.17187823025618,0.030107241995989718,0.0,829.38,2599.36,0.0,13.102671716654726
diag Autogenerated 101,473cd1e8-6208-45f4-9a28-1810df1fcd04,2015-11-14T04:10:24Z,2015-11-14T04:16:17Z,completed,completed normal,LargeOffice,ASHRAE 169-2006-5A,90.1-2010,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true,true,false,false,false,,false,false,false,86.2127273824375,0.0,26.20607588044697,89.90262706263216,5.93372914915502,10.28456921701718,14.26073607148821,0.14032704621390613,173.87152497610933,0.0,93.06068723767613,20.190255409256814,0.0,535.3,1642.14,0.0,11.264753634821314
diag Autogenerated 463,47d2af2e-ed86-4f5f-a956-365a89d6320c,2015-11-14T04:21:52Z,2015-11-14T04:32:14Z,completed,completed normal,SecondarySchool,ASHRAE 169-2006-3B,DOE Ref Pre-1980,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,true,false,false,true,false,,false,false,false,360.60483870967744,0.0,17.55563495304206,300.89577378521847,0.0,0.0,711.7165169456921,0.0,116.54757043691302,18.387096774193548,283.9679461004492,22.345855451204574,5.295018374846876,1850.55,4312.31,0.0,13.229889750918742
diag Autogenerated 166,4855f3ad-d114-4763-91a2-62480994ac9f,2015-11-14T04:15:20Z,2015-11-14T04:17:09Z,completed,completed normal,SmallOffice,ASHRAE 169-2006-4A,DOE Ref Pre-1980,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,true,false,false,true,false,,false,false,false,74.04726504421316,0.0,85.00273886845606,204.04569997652396,0.0,0.0,69.09773847718914,0.0,173.87902026762657,0.0,206.13897801079895,0.0,0.0,836.76,2454.94,0.0,24.551999373972922
diag Autogenerated 487,4858ab13-3ab7-4c8f-95d7-2e5825a34e82,2015-11-14T04:22:05Z,2015-11-14T04:34:40Z,completed,completed normal,SecondarySchool,ASHRAE 169-2006-4A,DOE Ref Pre-1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,false,false,false,,false,false,false,389.02409146590446,0.0,17.53828093099224,324.2277460187832,0.0,0.0,1031.3684156798693,0.0,116.54757043691302,18.387096774193548,283.9679461004492,35.93048182931809,4.841261739485504,2237.71,4867.11,0.0,15.874846876276031
diag Autogenerated 179,48c9f783-bda9-426c-909e-ed645d10cf56,2015-11-14T04:15:50Z,2015-11-14T04:17:48Z,completed,completed normal,SmallOffice,ASHRAE 169-2006-4A,DOE Ref 1980-2004,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,true,false,false,false,false,,false,true,false,53.27099147038109,0.0,85.00273886845606,212.3992487675092,0.0,0.0,39.400579075044995,0.0,110.4742155098208,0.0,206.13897801079895,0.0,0.0,731.26,2182.69,0.0,24.551999373972922
diag Autogenerated 719,48cc869c-d17d-4669-b09e-af72d83a6ac5,2015-11-14T04:38:19Z,2015-11-14T04:49:24Z,completed,completed normal,SmallHotel,ASHRAE 169-2006-4A,DOE Ref 1980-2004,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,true,false,false,false,false,,false,true,false,93.57032824993234,0.0,66.44677099906663,112.55909485277193,0.0,17.240899582383726,64.0665353026137,0.0,116.71249231672058,47.920898267056884,247.77216515446239,0.10876741227149359,0.0,865.95,2301.83,0.0,99.5474769754565
diag Autogenerated 246,48d231b5-b948-48ad-b361-f7351b3f7656,2015-11-14T04:16:48Z,2015-11-14T04:20:24Z,completed,completed normal,MediumOffice,ASHRAE 169-2006-3B,DOE Ref Pre-1980,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,true,false,false,,false,false,false,116.28621148531069,0.0,56.206206507580006,135.277859736381,0.0,0.0,8.75117167350101,0.0,214.57029940648593,0.0,178.81293166258214,0.05419303559278149,0.0,718.99,2240.0,0.0,9.028158299864117
diag Autogenerated 440,49ac428f-0688-4ea1-b002-641f681963d9,2015-11-14T04:21:22Z,2015-11-14T04:30:28Z,completed,completed normal,SecondarySchool,ASHRAE 169-2006-2A,DOE Ref Pre-1980,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,true,false,false,false,false,,false,true,false,587.4785626786444,0.0,17.560228664761127,313.94701919150674,0.0,0.0,623.852082482646,0.0,84.39771335238873,18.387096774193548,283.9679461004492,35.60024499795835,5.777358105349122,1982.83,4917.13,0.0,11.860963658636178
diag Autogenerated 127,49b04d12-8e10-45af-b6dc-568e2a575cd7,2015-11-14T04:12:38Z,2015-11-14T04:14:55Z,completed,completed normal,SmallOffice,ASHRAE 169-2006-2A,90.1-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,false,false,false,,false,false,false,72.63870412395336,0.0,24.180295797793253,128.9811409343454,0.0,1.8780812270130682,0.1956334611471946,0.0,92.92589404491744,0.0,111.35456608498318,0.0,0.0,467.38,1479.79,35.23358635260975,0.0
diag Autogenerated 308,49e48184-b5e5-4959-85c4-62deeb4f688b,2015-11-14T04:17:54Z,2015-11-14T04:22:12Z,completed,completed normal,MediumOffice,ASHRAE 169-2006-5A,DOE Ref 1980-2004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,false,false,false,,false,false,false,126.55880245434238,0.0,56.15602777092002,147.5636216202112,0.0,389.62785441743495,0.19670064770713283,0.0,214.57029940648593,0.0,178.81293166258214,0.05419303559278149,0.0,1124.11,3537.63,0.0,10.56964909005879
diag Autogenerated 605,4a1200ad-35e7-436e-a21b-31c8c34732eb,2015-11-14T04:33:23Z,2015-11-14T04:38:39Z,completed,completed normal,LargeHotel,ASHRAE 169-2006-4A,DOE Ref 1980-2004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true,true,false,false,false,,false,false,false,350.762298716031,0.0,122.04624121551763,251.72119884110498,0.0,0.0,787.2315295598437,0.0,172.13134261001701,109.17482056430465,196.8587845705134,53.79589239234959,4.226423476173813,2612.32,5230.42,0.0,564.3742910053422
diag Autogenerated 566,4a135f37-2ffc-428f-b85a-aa19211bf126,2015-11-14T04:30:37Z,2015-11-14T04:38:07Z,completed,completed normal,LargeHotel,ASHRAE 169-2006-2A,90.1-2010,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,true,false,false,false,false,,false,true,false,438.4806382207947,0.0,104.68132590705041,156.22077531733433,0.0,0.0,306.9344194815646,0.0,87.03259237974524,157.768554175345,107.12463057356841,15.349982239325746,5.284131124017103,1576.01,3684.35,22.2374218728653,162.69923466037446
diag Autogenerated 66,4b199928-e204-43f3-acf9-2b81925f46f1,2015-11-14T04:10:23Z,2015-11-14T04:15:59Z,completed,completed normal,LargeOffice,ASHRAE 169-2006-4A,DOE Ref 1980-2004,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,true,false,false,,false,false,false,199.3444679471922,0.0,25.73101778873575,116.96658867347199,11.651824007832253,0.0,381.4533380638227,0.0,195.80184039987606,0.0,133.32345319734674,41.80120866996903,0.0,1184.51,2793.4,0.0,78.43854929663911
diag Autogenerated 97,4bfde553-6919-4546-9eee-74fd297fa8f8,2015-11-14T04:10:25Z,2015-11-14T04:15:15Z,completed,completed normal,LargeOffice,ASHRAE 169-2006-5A,DOE Ref 1980-2004,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,true,false,false,false,false,,true,false,false,121.78540045239048,0.0,25.699580992414752,144.86300293260402,9.288076322553506,0.0,541.4381885219766,0.0,121.73225729670499,0.0,133.32345319734674,23.07984796566503,0.0,1209.01,2518.24,0.0,87.8037206196941
diag Autogenerated 578,4c7aafee-93da-43ce-89e3-d0b54472282e,2015-11-14T04:30:53Z,2015-11-14T04:36:31Z,completed,completed normal,LargeHotel,ASHRAE 169-2006-3B,DOE Ref 1980-2004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true,true,false,false,false,,false,false,false,414.7033702972775,0.0,122.084142406232,283.5634875794272,0.0,0.0,627.3863427025664,0.0,172.13134261001701,109.17482056430465,196.8587845705134,51.168370310498894,4.698866225543815,2445.46,5244.65,0.0,463.68669289194014
diag Autogenerated 677,4c97d6ce-3d46-4b94-bde7-f7c07ee64eee,2015-11-14T04:36:36Z,2015-11-14T04:51:22Z,completed,completed normal,SmallHotel,ASHRAE 169-2006-3B,DOE Ref Pre-1980,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,false,false,false,,false,false,false,163.86695974846904,0.0,66.48471311962645,56.79935447805554,0.0,1.8692818062472967,0.0,0.0,205.27699012746024,47.920898267056884,247.77216515446239,0.10370846286351713,0.0,875.09,2494.54,0.0,85.00046795282024
diag Autogenerated 683,4cef5291-6bc1-4155-994d-6926eff1cc41,2015-11-14T04:36:37Z,2015-11-14T04:49:07Z,completed,completed normal,SmallHotel,ASHRAE 169-2006-3B,DOE Ref Pre-1980,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,true,false,false,false,false,,false,true,false,141.18768955251065,0.0,66.48471311962645,48.376203713774764,0.0,4.097749020460921,0.0,0.0,116.71249231672058,47.920898267056884,247.77216515446239,0.10370846286351713,0.0,757.65,2122.62,0.0,84.99540900341226
diag Autogenerated 320,4d8e3939-3b6d-49b5-8a8d-06f36d90a747,2015-11-14T04:18:07Z,2015-11-14T04:22:02Z,completed,completed normal,MediumOffice,ASHRAE 169-2006-5A,90.1-2010,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,true,false,false,false,true,,false,false,false,103.20160411385355,0.0,21.450406347409473,126.58489539740557,0.0,200.32555964345,2.757823366832658,0.0,154.9017600693671,0.0,78.1624145205221,0.030107241995989718,0.0,703.48,2188.72,0.0,16.059202880660916
diag Autogenerated 177,4df4d792-7e20-4cbb-8959-28c583f37f2e,2015-11-14T04:15:49Z,2015-11-14T04:17:48Z,completed,completed normal,SmallOffice,ASHRAE 169-2006-4A,DOE Ref 1980-2004,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,true,false,false,false,false,,false,false,false,65.22419594647468,0.0,85.00273886845606,211.4210814617732,0.0,0.0,31.14484701463338,0.0,173.87902026762657,0.0,206.13897801079895,0.0,0.0,797.39,2409.29,0.0,24.551999373972922
diag Autogenerated 519,4e4b8b25-9aa9-47a3-89db-b50856cc6ea8,2015-11-14T04:22:26Z,2015-11-14T04:34:00Z,completed,completed normal,SecondarySchool,ASHRAE 169-2006-5A,DOE Ref Pre-1980,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,true,false,false,false,false,,false,false,false,210.61708860759492,0.0,17.539812168231933,291.28572886892607,0.0,0.0,1116.8701510820742,0.0,116.54757043691302,18.387096774193548,283.9679461004492,17.35555328705594,4.5911596570028586,2094.77,4232.72,0.0,17.612290730910576
diag Autogenerated 231,4e66383f-013c-4260-a6d7-245087ce1b31,2015-11-14T04:16:47Z,2015-11-14T04:19:47Z,completed,completed normal,MediumOffice,ASHRAE 169-2006-2A,DOE Ref 1980-2004,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,true,false,false,false,false,,false,false,false,310.0202922811053,0.0,56.2222637033112,141.4518514950253,0.0,220.70214102633582,0.0,0.0,214.57029940648593,0.0,178.81293166258214,0.05419303559278149,0.0,1130.41,3562.14,0.0,8.570528221525073
diag Autogenerated 283,4e8cbb90-d60f-4e27-acbc-c372dac9895c,2015-11-14T04:17:13Z,2015-11-14T04:20:15Z,completed,completed normal,MediumOffice,ASHRAE 169-2006-4A,DOE Ref 1980-2004,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,true,false,false,true,false,,false,false,false,169.05818525588145,0.0,56.150006322520824,110.9471939046885,0.0,313.7616188864736,0.03612869039518766,0.0,214.57029940648593,0.0,178.81293166258214,0.05419303559278149,0.0,1053.34,3315.14,0.0,9.949439904941402
diag Autogenerated 557,4f2f5aab-29dc-4adf-a0b5-2d7502972c54,2015-11-14T04:23:38Z,2015-11-14T04:30:47Z,completed,completed normal,LargeHotel,ASHRAE 169-2006-2A,DOE Ref 1980-2004,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,true,false,false,false,false,,false,true,false,650.1570255145526,0.0,122.09471948271043,254.19447189097852,0.0,0.0,652.7008124076158,0.0,101.0137246381538,109.17482056430465,196.8587845705134,71.74254690713062,5.16954612883408,2576.9,5712.12,0.0,413.79109745101266
diag Autogenerated 712,4f301bcd-1adb-403f-bae9-0144bd67d324,2015-11-14T04:37:53Z,2015-11-14T04:50:54Z,completed,completed normal,SmallHotel,ASHRAE 169-2006-4A,DOE Ref 1980-2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,false,false,false,,false,false,false,110.8466404781719,0.0,66.44677099906663,116.5834891068172,0.0,9.814361851474304,57.97050126600209,0.0,205.27699012746024,47.920898267056884,247.77216515446239,0.10876741227149359,0.0,962.3,2619.66,0.0,99.55506539956848
diag Autogenerated 276,4f815689-796a-4113-846f-9f3da8da1e16,2015-11-14T04:17:11Z,2015-11-14T04:20:04Z,completed,completed normal,MediumOffice,ASHRAE 169-2006-4A,DOE Ref Pre-1980,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,true,false,false,false,false,,false,false,false,102.02942882547636,0.0,56.150006322520824,102.39673717782743,0.0,0.0,66.4848189250109,0.0,214.57029940648593,0.0,178.81293166258214,0.05419303559278149,0.0,730.45,2154.12,0.0,9.949439904941402
