display_name,display_name_short,export,maximum,measure_id,metadata_id,minimum,name,objective_function,objective_function_group,objective_function_index,output,perturbable,pivot,static_value,units,value_type,visualize,measure_name,measure_display_name,type_of_variable
Water Systems Electricity Intensity,Water Systems Electricity Intensity,true,,,,,standard_report_legacy.water_systems_electricity,true,15,14,true,false,false,,MJ/m2,double,true,standard_report_legacy,,output
Water Systems Natural Gas Intensity,Water Systems Natural Gas Intensity,true,,,,,standard_report_legacy.water_systems_natural_gas,true,16,15,true,false,false,,MJ/m2,double,true,standard_report_legacy,,output
Refrigeration Electricity Intensity,Refrigeration Electricity Intensity,true,,,,,standard_report_legacy.refrigeration_electricity,true,17,16,true,false,false,,MJ/m2,double,true,standard_report_legacy,,output
Create DOE Prototype Building Applicable,Create DOE Prototype Building Applicable,true,,a47e8985-6b7d-41d0-899d-13a1c69ce223,,,create_doe_prototype_building.applicable,true,18,17,true,false,false,,,bool,true,create_doe_prototype_building,Create DOE Prototype Building,output
Hot Water Supply Temp Reset Applicable,Hot Water Supply Temp Reset Applicable,true,,733fd47b-5b7b-4f87-96e5-5d0613dd0605,,,hot_water_supply_temp_reset.applicable,true,19,18,true,false,false,,,bool,true,hot_water_supply_temp_reset,Hot Water Supply Temp Reset,output
Improved Duct Routing Applicable,Improved Duct Routing Applicable,true,,bea543dc-ebca-44c0-84fd-6207fce319dd,,,improved_duct_routing.applicable,true,20,19,true,false,false,,,bool,true,improved_duct_routing,Improved Duct Routing,output
Lower Minimum Airflow Rates For Vav Terminal Applicable,Lower Minimum Airflow Rates For Vav Terminal Applicable,true,,35e2396a-13c6-4c71-8403-4c2b4b0e2cea,,,lower_minimum_airflow_rates_for_vav_terminal.applicable,true,21,20,true,false,false,,,bool,true,lower_minimum_airflow_rates_for_vav_terminal,Lower Minimum Airflow Rates For Vav Terminal,output
Low Pressure Drop Air Filters Applicable,Low Pressure Drop Air Filters Applicable,true,,0b42377b-e73b-455e-8aba-9f6f5fe35746,,,low_pressure_drop_air_filters.applicable,true,22,21,true,false,false,,,bool,true,low_pressure_drop_air_filters,Low Pressure Drop Air Filters,output
Model30 Refrigerant Under Charge Scenario Applicable,Model30 Refrigerant Under Charge Scenario Applicable,true,,,,,model_30_refrigerant_under_charge_scenario.applicable,true,23,22,true,false,false,,,bool,true,model_30_refrigerant_under_charge_scenario,,output
One Watt Standby Applicable,One Watt Standby Applicable,true,,75715f28-e7d9-4edd-a949-09c00c11019f,,,one_watt_standby.applicable,true,24,23,true,false,false,,,bool,true,one_watt_standby,One Watt Standby,output
Pc Network Presence Applicable,Pc Network Presence Applicable,true,,b92bca91-eacf-44c4-af51-268ec7a3d8dc,,,pc_network_presence.applicable,true,25,24,true,false,false,,,bool,true,pc_network_presence,Pc Network Presence,output
