display_name,display_name_short,export,maximum,measure_id,metadata_id,minimum,name,objective_function,objective_function_group,objective_function_index,output,perturbable,pivot,static_value,units,value_type,visualize,measure_name,measure_display_name,type_of_variable
Create DOE Prototype Building Applicable,Create DOE Prototype Building Applicable,true,,1f1471ab-0d98-4ee3-a20f-070492ad08dc,,,create_doe_prototype_building.applicable,true,18,17,true,false,false,,,bool,true,create_doe_prototype_building,Create DOE Prototype Building,output
Change Indoor Temperature Applicable,Change Indoor Temperature Applicable,true,,294cc7f2-5279-4a8b-a680-dd19f01b6b92,,,change_indoor_temperature.applicable,true,19,18,true,false,false,,,bool,true,change_indoor_temperature,Change Indoor Temperature,output
Chilled Water Supply Temperature Reset Applicable,Chilled Water Supply Temperature Reset Applicable,true,,4358f1d3-c0bb-4d66-b6f1-e1754d31d3cc,,,chilled_water_supply_temperature_reset.applicable,true,20,19,true,false,false,,,bool,true,chilled_water_supply_temperature_reset,Chilled Water Supply Temperature Reset,output
Close Outdoor Air Damper During Unoccupied Periods Applicable,Close Outdoor Air Damper During Unoccupied Periods Applicable,true,,17f955aa-5ed8-4ec7-aa74-c792b9ae1029,,,close_outdoor_air_damper_during_unoccupied_periods.applicable,true,21,20,true,false,false,,,bool,true,close_outdoor_air_damper_during_unoccupied_periods,Close Outdoor Air Damper During Unoccupied Periods,output
Cold Climate Heat Pumps Applicable,Cold Climate Heat Pumps Applicable,true,,e1cea7c7-689c-4acd-9b69-f6d22fcfdb64,,,cold_climate_heat_pumps.applicable,true,22,21,true,false,false,,,bool,true,cold_climate_heat_pumps,Cold Climate Heat Pumps,output
Commercial Lighting With Current LEDs Applicable,Commercial Lighting With Current LEDs Applicable,true,,0891a392-ff41-4f1e-862a-76a112671e2d,,,commercial_lighting_with_current_leds.applicable,true,23,22,true,false,false,,,bool,true,commercial_lighting_with_current_leds,Commercial Lighting With Current LEDs,output
Commercial Lighting With Et2020 LEDs Applicable,Commercial Lighting With Et2020 LEDs Applicable,true,,,,,commercial_lighting_with_et_2020_leds.applicable,true,24,23,true,false,false,,,bool,true,commercial_lighting_with_et_2020_leds,,output
Controllable Power Outlets Applicable,Controllable Power Outlets Applicable,true,,33b5c16d-d0ec-4825-9ce1-cf857f017c5d,,,controllable_power_outlets.applicable,true,25,24,true,false,false,,,bool,true,controllable_power_outlets,Controllable Power Outlets,output
Correct Hvac Operations Schedule Applicable,Correct Hvac Operations Schedule Applicable,true,,df1a1164-663f-431a-aa97-9c7a82fd0746,,,correct_hvac_operations_schedule.applicable,true,26,25,true,false,false,,,bool,true,correct_hvac_operations_schedule,Correct Hvac Operations Schedule,output
Desktop Power Management Applicable,Desktop Power Management Applicable,true,,a449be18-075d-40fb-8314-62fc0003c996,,,desktop_power_management.applicable,true,27,26,true,false,false,,,bool,true,desktop_power_management,Desktop Power Management,output
Display Power Management Applicable,Display Power Management Applicable,true,,9f4b1405-2da6-445c-a767-87b721a19967,,,display_power_management.applicable,true,28,27,true,false,false,,,bool,true,display_power_management,Display Power Management,output
Elevator Cab Lighting Controls Applicable,Elevator Cab Lighting Controls Applicable,true,,58f7a4fb-93f7-473b-971a-dd5c7bca9c68,,,elevator_cab_lighting_controls.applicable,true,29,28,true,false,false,,,bool,true,elevator_cab_lighting_controls,Elevator Cab Lighting Controls,output
Exhaust Fan Interlock Applicable,Exhaust Fan Interlock Applicable,true,,efe0a973-59b4-4639-91d5-40349487fa23,,,exhaust_fan_interlock.applicable,true,30,29,true,false,false,,,bool,true,exhaust_fan_interlock,Exhaust Fan Interlock,output
Exterior Lighting Control Applicable,Exterior Lighting Control Applicable,true,,cc7e54fa-8855-473d-933b-67daf28f7ca2,,,exterior_lighting_control.applicable,true,31,30,true,false,false,,,bool,true,exterior_lighting_control,Exterior Lighting Control,output
